wave,match,int_corr,samerace,age_o,race_o,age,race,imprace,income,income_num,age_gap
4,0,0.150,0,23,2.000,25.000,1.000,1.000,41,547.00,41547.000,2.000
4,0,-0.220,0,27,2.000,25.000,1.000,1.000,41,547.00,41547.000,2.000
4,0,-0.220,0,27,2.000,25.000,1.000,1.000,41,547.00,41547.000,2.000
4,0,-0.220,0,27,2.000,25.000,1.000,1.000,41,547.00,41547.000,2.000
4,0,-0.220,0,27,2.000,25.000,1.000,1.000,41,547.00,41547.000,2.000
4,0,-0.220,0,27,2.000,25.000,1.000,1.000,41,547.00,41547.000,2.000
4,0,-0.220,0,27,2.000,25.000,1.000,1.000,41,547.00,41547.000,2.000
4,0,-0.220,0,27,2.000,25.000,1.000,1.000,41,547.00,41547.000,2.000
4,0,-0.220,0,27,2.000,25.000,1.000,1.000,41,547.00,41547.000,2.000
4,0,-0.220,0,27,2.000,25.000,1.000,1.000,41,547.00,41547.000,2.000
4,0,-0.220,0,27,2.000,25.000,1.000,1.000,41,547.00,41547.000,2.000
4,0,-0.220,0,27,2.000,25.000,1.000,1.000,41,547.00,41547.000,2.000
4,0,0.280,0,23,4.000,25.000,1.000,1.000,41,547.00,41547.000,2.000
4,0,0.280,0,23,4.000,25.000,1.000,1.000,41,547.00,41547.000,2.000
4,0,0.280,0,23,4.000,25.000,1.000,1.000,41,547.00,41547.000,2.000
4,0,0.280,0,23,4.000,25.000,1.000,1.000,41,547.00,41547.000,2.000
4,0,0.280,0,23,4.000,25.000,1.000,1.000,41,547.00,41547.000,2.000
4,0,0.280,0,23,4.000,25.000,1.000,1.000,41,547.00,41547.000,2.000
4,0,0.280,0,23,4.000,25.000,1.000,1.000,41,547.00,41547.000,2.000
4,0,0.280,0,23,4.000,25.000,1.000,1.000,41,547.00,41547.000,2.000
4,0,0.280,0,23,4.000,25.000,1.000,1.000,41,547.00,41547.000,2.000
4,0,0.280,0,23,4.000,25.000,1.000,1.000,41,547.00,41547.000,2.000
4,0,0.280,0,23,4.000,25.000,1.000,1.000,41,547.00,41547.000,2.000
4,0,0.280,0,23,4.000,25.000,1.000,1.000,41,547.00,41547.000,2.000
4,0,0.280,0,23,4.000,25.000,1.000,1.000,41,547.00,41547.000,2.000
4,0,0.280,0,23,4.000,25.000,1.000,1.000,41,547.00,41547.000,2.000
4,0,0.280,0,23,4.000,25.000,1.000,1.000,41,547.00,41547.000,2.000
4,0,0.280,0,23,4.000,25.000,1.000,1.000,41,547.00,41547.000,2.000
4,0,0.280,0,23,4.000,25.000,1.000,1.000,41,547.00,41547.000,2.000
4,0,0.280,0,23,4.000,25.000,1.000,1.000,41,547.00,41547.000,2.000
4,0,0.280,0,23,4.000,25.000,1.000,1.000,41,547.00,41547.000,2.000
4,0,0.280,0,23,4.000,25.000,1.000,1.000,41,547.00,41547.000,2.000
4,0,0.280,0,23,4.000,25.000,1.000,1.000,41,547.00,41547.000,2.000
4,0,0.280,0,23,4.000,25.000,1.000,1.000,41,547.00,41547.000,2.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,-0.240,0,25,6.000,25.000,1.000,1.000,41,547.00,41547.000,0.000
4,1,0.030,0,29,2.000,25.000,1.000,1.000,41,547.00,41547.000,4.000
4,1,0.030,0,29,2.000,25.000,1.000,1.000,41,547.00,41547.000,4.000
4,1,0.030,0,29,2.000,25.000,1.000,1.000,41,547.00,41547.000,4.000
4,1,0.030,0,29,2.000,25.000,1.000,1.000,41,547.00,41547.000,4.000
4,1,0.030,0,29,2.000,25.000,1.000,1.000,41,547.00,41547.000,4.000
4,1,0.030,0,29,2.000,25.000,1.000,1.000,41,547.00,41547.000,4.000
4,1,0.030,0,29,2.000,25.000,1.000,1.000,41,547.00,41547.000,4.000
4,1,0.030,0,29,2.000,25.000,1.000,1.000,41,547.00,41547.000,4.000
4,1,0.030,0,29,2.000,25.000,1.000,1.000,41,547.00,41547.000,4.000
4,1,0.030,0,29,2.000,25.000,1.000,1.000,41,547.00,41547.000,4.000
4,1,0.030,0,29,2.000,25.000,1.000,1.000,41,547.00,41547.000,4.000
4,0,-0.360,0,29,2.000,25.000,1.000,1.000,41,547.00,41547.000,4.000
4,0,-0.360,0,29,2.000,25.000,1.000,1.000,41,547.00,41547.000,4.000
4,0,-0.360,0,29,2.000,25.000,1.000,1.000,41,547.00,41547.000,4.000
4,0,-0.360,0,29,2.000,25.000,1.000,1.000,41,547.00,41547.000,4.000
4,0,-0.360,0,29,2.000,25.000,1.000,1.000,41,547.00,41547.000,4.000
4,0,-0.360,0,29,2.000,25.000,1.000,1.000,41,547.00,41547.000,4.000
4,0,-0.360,0,29,2.000,25.000,1.000,1.000,41,547.00,41547.000,4.000
4,0,-0.360,0,29,2.000,25.000,1.000,1.000,41,547.00,41547.000,4.000
4,0,-0.360,0,29,2.000,25.000,1.000,1.000,41,547.00,41547.000,4.000
4,0,-0.360,0,29,2.000,25.000,1.000,1.000,41,547.00,41547.000,4.000
4,0,-0.360,0,29,2.000,25.000,1.000,1.000,41,547.00,41547.000,4.000
4,0,0.060,0,34,2.000,22.000,3.000,1.000,23,361.00,23361.000,12.000
4,0,0.060,0,34,2.000,22.000,3.000,1.000,23,361.00,23361.000,12.000
4,0,0.060,0,34,2.000,22.000,3.000,1.000,23,361.00,23361.000,12.000
4,0,0.060,0,34,2.000,22.000,3.000,1.000,23,361.00,23361.000,12.000
4,0,0.060,0,34,2.000,22.000,3.000,1.000,23,361.00,23361.000,12.000
4,0,0.060,0,34,2.000,22.000,3.000,1.000,23,361.00,23361.000,12.000
4,0,0.060,0,34,2.000,22.000,3.000,1.000,23,361.00,23361.000,12.000
4,0,-0.110,0,22,2.000,22.000,3.000,1.000,23,361.00,23361.000,0.000
4,0,-0.110,0,22,2.000,22.000,3.000,1.000,23,361.00,23361.000,0.000
4,0,-0.110,0,22,2.000,22.000,3.000,1.000,23,361.00,23361.000,0.000
4,0,-0.110,0,22,2.000,22.000,3.000,1.000,23,361.00,23361.000,0.000
4,0,-0.110,0,22,2.000,22.000,3.000,1.000,23,361.00,23361.000,0.000
4,0,-0.110,0,22,2.000,22.000,3.000,1.000,23,361.00,23361.000,0.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,1,0.090,1,23,3.000,22.000,3.000,1.000,23,361.00,23361.000,1.000
4,0,0.240,0,26,4.000,22.000,3.000,1.000,23,361.00,23361.000,4.000
4,0,0.240,0,26,4.000,22.000,3.000,1.000,23,361.00,23361.000,4.000
4,0,0.240,0,26,4.000,22.000,3.000,1.000,23,361.00,23361.000,4.000
4,0,0.240,0,26,4.000,22.000,3.000,1.000,23,361.00,23361.000,4.000
4,0,0.240,0,26,4.000,22.000,3.000,1.000,23,361.00,23361.000,4.000
4,0,0.240,0,26,4.000,22.000,3.000,1.000,23,361.00,23361.000,4.000
4,0,0.240,0,26,4.000,22.000,3.000,1.000,23,361.00,23361.000,4.000
4,0,0.240,0,26,4.000,22.000,3.000,1.000,23,361.00,23361.000,4.000
4,0,0.240,0,26,4.000,22.000,3.000,1.000,23,361.00,23361.000,4.000
4,0,0.240,0,26,4.000,22.000,3.000,1.000,23,361.00,23361.000,4.000
4,0,0.240,0,26,4.000,22.000,3.000,1.000,23,361.00,23361.000,4.000
4,0,0.240,0,26,4.000,22.000,3.000,1.000,23,361.00,23361.000,4.000
4,0,0.240,0,26,4.000,22.000,3.000,1.000,23,361.00,23361.000,4.000
4,0,0.240,0,26,4.000,22.000,3.000,1.000,23,361.00,23361.000,4.000
4,0,0.240,0,26,4.000,22.000,3.000,1.000,23,361.00,23361.000,4.000
4,0,0.240,0,26,4.000,22.000,3.000,1.000,23,361.00,23361.000,4.000
4,0,0.240,0,26,4.000,22.000,3.000,1.000,23,361.00,23361.000,4.000
4,0,0.240,0,26,4.000,22.000,3.000,1.000,23,361.00,23361.000,4.000
4,0,0.240,0,26,4.000,22.000,3.000,1.000,23,361.00,23361.000,4.000
4,0,0.240,0,26,4.000,22.000,3.000,1.000,23,361.00,23361.000,4.000
4,0,0.240,0,26,4.000,22.000,3.000,1.000,23,361.00,23361.000,4.000
4,0,0.050,0,27,4.000,22.000,3.000,1.000,23,361.00,23361.000,5.000
4,0,0.050,0,27,4.000,22.000,3.000,1.000,23,361.00,23361.000,5.000
4,0,0.050,0,27,4.000,22.000,3.000,1.000,23,361.00,23361.000,5.000
4,0,0.050,0,27,4.000,22.000,3.000,1.000,23,361.00,23361.000,5.000
4,0,0.050,0,27,4.000,22.000,3.000,1.000,23,361.00,23361.000,5.000
4,0,0.050,0,27,4.000,22.000,3.000,1.000,23,361.00,23361.000,5.000
4,0,0.050,0,27,4.000,22.000,3.000,1.000,23,361.00,23361.000,5.000
4,0,0.050,0,27,4.000,22.000,3.000,1.000,23,361.00,23361.000,5.000
4,0,0.050,0,27,4.000,22.000,3.000,1.000,23,361.00,23361.000,5.000
4,0,0.050,0,27,4.000,22.000,3.000,1.000,23,361.00,23361.000,5.000
4,0,0.050,0,27,4.000,22.000,3.000,1.000,23,361.00,23361.000,5.000
4,0,0.050,0,27,4.000,22.000,3.000,1.000,23,361.00,23361.000,5.000
4,0,0.050,0,27,4.000,22.000,3.000,1.000,23,361.00,23361.000,5.000
4,0,0.050,0,27,4.000,22.000,3.000,1.000,23,361.00,23361.000,5.000
4,0,0.090,0,28,2.000,22.000,3.000,1.000,23,361.00,23361.000,6.000
4,0,0.090,0,28,2.000,22.000,3.000,1.000,23,361.00,23361.000,6.000
4,0,0.090,0,28,2.000,22.000,3.000,1.000,23,361.00,23361.000,6.000
4,0,0.090,0,28,2.000,22.000,3.000,1.000,23,361.00,23361.000,6.000
4,0,0.090,0,28,2.000,22.000,3.000,1.000,23,361.00,23361.000,6.000
4,0,0.090,0,28,2.000,22.000,3.000,1.000,23,361.00,23361.000,6.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
4,0,0.040,0,25,6.000,22.000,3.000,1.000,23,361.00,23361.000,3.000
